@relation 'dataset-weka.filters.unsupervised.attribute.AddValues-C66-L6,7-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C67-L1-4-V-H-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C68-L1-4-V-H'

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute outputs-1 {0,1,2,3,4,5,6,7}
@attribute outputs-2 {0,1,2,3}
@attribute outputs-3 {0,1,2,3}

@data
7529,'2017/02/18 12:02:18:669',29,-10.22878,114.893997,26.513691,0,0,0,42.369507,119.512146,0.602188,22.993401,113.475945,-61.567963,5.504496,111.916344,-74.106262,-8.705231,110.574661,-67.247887,-31.238174,111.0214,-48.178509,-11209.53125,0.061887,-0.998043,-0.008958,0.167816,0.019253,-0.98563,0.061929,0.019531,0.168646,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7530,'2017/02/18 12:02:18:685',29,-10.233069,114.90303,26.518663,0,0,0,42.388798,119.534561,0.637278,23.020918,113.390068,-61.541283,5.513743,111.825722,-74.091293,-8.695669,110.399841,-67.234764,-31.204033,110.962891,-48.184208,-14117.208008,0.062341,-0.998019,-0.008421,0.168376,0.018834,-0.985543,0.062384,0.019108,0.169213,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7531,'2017/02/18 12:02:18:702',29,-10.233733,114.914337,26.555187,0,0,0,42.415611,119.565697,0.722001,23.092171,113.273529,-61.467937,5.58473,111.668701,-74.03347,-8.616285,110.143524,-67.177185,-31.104731,110.790192,-48.157299,-16196.060547,0.063294,-0.997969,-0.007187,0.169338,0.017836,-0.985397,0.063338,0.018099,0.170185,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7532,'2017/02/18 12:02:18:719',29,-10.233358,114.937851,26.604879,0,0,0,42.449646,119.604706,0.826043,23.165535,113.062317,-61.371414,5.68519,111.478294,-73.956886,-8.512696,109.851814,-67.099724,-30.990452,110.553352,-48.114326,-17549.566406,0.064364,-0.997912,-0.005458,0.170429,0.016381,-0.985234,0.064409,0.016625,0.171288,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7533,'2017/02/18 12:02:18:735',29,-10.24325,114.957031,26.63884,0,0,0,42.488586,119.639,0.915721,23.206978,112.824203,-61.29277,5.770443,111.279198,-73.89463,-8.435946,109.618591,-67.046646,-30.913233,110.328522,-48.088696,-17735.755859,0.065343,-0.997856,-0.003746,0.171441,0.014925,-0.985081,0.06539,0.01515,0.172311,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7534,'2017/02/18 12:02:18:752',29,-10.250622,114.970963,26.670769,0,0,0,42.519989,119.662605,0.996805,23.248676,112.604599,-61.220028,5.837894,111.058983,-73.836327,-8.35885,109.382423,-66.994576,-30.836275,110.067085,-48.060116,-17086.140625,0.066276,-0.997799,-0.002061,0.172376,0.013484,-0.984939,0.066325,0.013689,0.173258,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7535,'2017/02/18 12:02:18:769',29,-10.262282,114.972839,26.704735,0,0,0,42.531437,119.676964,1.072134,23.278608,112.346481,-61.143734,5.901858,110.82766,-73.777054,-8.295782,109.148544,-66.942245,-30.800323,109.733498,-48.029263,-14582.303711,0.067361,-0.997729,-0.000386,0.173255,0.012078,-0.984803,0.067412,0.012264,0.174146,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7536,'2017/02/18 12:02:18:786',29,-10.28384,114.954567,26.782566,0,0,0,42.541203,119.686714,1.212766,23.352816,112.003174,-61.002247,6.012264,110.467377,-73.656296,-8.201859,108.77269,-66.837852,-30.70952,109.273987,-47.951302,-12477.232422,0.069141,-0.997604,0.002389,0.174617,0.009745,-0.984588,0.069196,0.009897,0.175526,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7537,'2017/02/18 12:02:18:802',29,-10.304497,114.941841,26.838924,0,0,0,42.577267,119.697243,1.333508,23.426111,111.702446,-60.887566,6.099757,110.108604,-73.558067,-8.124025,108.382393,-66.750725,-30.673521,108.848663,-47.900135,-11584.608398,0.070547,-0.997496,0.00497,0.175866,0.007533,-0.984385,0.070606,0.007653,0.17679,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7538,'2017/02/18 12:02:18:819',29,-10.32537,114.939568,26.884356,0,0,0,42.616203,119.698914,1.437988,23.499077,111.462402,-60.789734,6.184585,109.781593,-73.473946,-8.068364,107.667305,-66.62809,-30.603867,108.432381,-47.848007,-18986.162109,0.07168,-0.9974,0.007454,0.177044,0.005369,-0.984188,0.071744,0.005455,0.177985,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7539,'2017/02/18 12:02:18:835',29,-10.350889,114.943016,26.92746,0,0,0,42.651936,119.714706,1.541838,23.570736,111.235527,-60.694096,6.269876,109.475708,-73.391167,-8.000916,107.046684,-66.510963,-30.51972,108.047646,-47.792633,-24815.507813,0.072767,-0.9973,0.009852,0.178187,0.00328,-0.983991,0.072835,0.003334,0.179144,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7540,'2017/02/18 12:02:18:852',29,-10.381194,114.956146,26.965092,0,0,0,42.728603,119.759354,1.655296,23.631243,111.028976,-60.605251,6.345878,109.211411,-73.315964,-7.941192,106.615036,-66.420975,-30.453957,107.725937,-47.747662,-27510.435547,0.073709,-0.997206,0.012148,0.179321,0.00127,-0.98379,0.073782,0.001291,0.180297,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7541,'2017/02/18 12:02:18:868',29,-10.429376,115.012863,27.016167,0,0,0,42.800381,119.839462,1.803277,23.715908,110.824234,-60.484291,6.477703,108.910484,-73.209526,-7.847307,106.372452,-66.339828,-30.358568,107.423737,-47.693336,-25983.595703,0.074658,-0.997095,0.015108,0.180938,-0.001354,-0.983494,0.074736,-0.001376,0.181941,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7542,'2017/02/18 12:02:18:885',29,-10.503492,115.137085,27.060339,0,0,0,42.870686,119.966057,1.973659,23.821129,110.609154,-60.347542,6.613455,108.61676,-73.100761,-7.721684,106.145203,-66.259018,-30.259989,107.193169,-47.656303,-25831.380859,0.075296,-0.996979,0.019089,0.183101,-0.004994,-0.983081,0.075381,-0.00508,0.184142,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7543,'2017/02/18 12:02:18:904',29,-10.594229,115.287262,27.118267,0,0,0,42.933887,120.096634,2.177789,23.934362,110.383774,-60.180851,6.770481,108.365326,-72.971703,-7.592041,105.967697,-66.16835,-30.163773,107.042801,-47.618031,-26408.371094,0.075677,-0.996863,0.023159,0.185608,-0.008737,-0.982585,0.075769,-0.008891,0.186698,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7544,'2017/02/18 12:02:18:919',29,-10.661186,115.523628,27.191284,0,0,0,43.026722,120.257637,2.39617,24.063618,110.170311,-59.994247,6.951668,108.128967,-72.820168,-7.445428,105.806465,-66.053917,-30.041578,106.944466,-47.557014,-27857.050781,0.075401,-0.996763,0.027883,0.188128,-0.013241,-0.982055,0.075502,-0.013482,0.189272,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7545,'2017/02/18 12:02:18:936',29,-10.774398,115.877243,27.345541,0,0,0,43.066227,120.465378,2.719072,24.20093,109.977989,-59.695026,7.126751,107.88781,-72.564339,-7.28144,105.677032,-65.842285,-29.92082,106.923424,-47.419167,-30371.640625,0.07429,-0.996675,0.033461,0.191306,-0.018687,-0.981353,0.0744,-0.01904,0.192526,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7546,'2017/02/18 12:02:18:951',29,-10.803571,116.377197,27.471251,0,0,0,43.169891,120.695892,2.949928,24.303209,109.797234,-59.455864,7.260859,107.708214,-72.349838,-7.162752,105.616188,-65.651382,-29.822914,107.069344,-47.283722,-35302.242188,0.071243,-0.996671,0.039628,0.193304,-0.02518,-0.980816,0.07136,-0.025667,0.194591,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7547,'2017/02/18 12:02:18:968',29,-10.810722,116.826988,27.569405,0,0,0,43.251904,120.938324,3.093081,24.307829,109.732323,-59.297489,7.288032,107.690674,-72.202057,-7.141263,105.71804,-65.517754,-29.789801,107.359642,-47.173458,-39821.925781,0.068281,-0.996707,0.043743,0.194073,-0.029738,-0.980536,0.068399,-0.030319,0.1954,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7548,'2017/02/18 12:02:18:985',29,-10.854236,117.416031,27.628696,0,0,0,43.257008,121.108185,3.14832,24.201914,109.710312,-59.200912,7.186121,107.746475,-72.101723,-7.318956,106.025803,-65.453514,-29.879452,107.862816,-47.091652,-44525.109375,0.062431,-0.996895,0.047985,0.194016,-0.035039,-0.980372,0.062544,-0.035726,0.195376,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7549,'2017/02/18 12:02:19:002',29,-10.95066,118.016861,27.642422,0,0,0,43.206322,121.254341,3.136179,23.99235,109.693459,-59.166321,6.97206,107.808144,-72.054604,-7.584008,106.33564,-65.428764,-30.085821,108.46862,-47.059895,-51655.933594,0.055917,-0.997071,0.052185,0.193436,-0.040458,-0.980278,0.056023,-0.041248,0.194825,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7550,'2017/02/18 12:02:19:019',29,-11.033911,118.495598,27.642466,0,0,0,43.155632,121.369179,3.101845,23.778372,109.747253,-59.168842,6.707958,107.971634,-72.05648,-7.813207,106.685997,-65.433052,-30.324339,109.098923,-47.065487,-58412.511719,0.050613,-0.997199,0.055073,0.192634,-0.044361,-0.980267,0.050712,-0.045223,0.194039,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7551,'2017/02/18 12:02:19:035',29,-11.133219,118.948738,27.616293,0,0,0,43.06234,121.473465,3.022726,23.515194,109.844284,-59.214935,6.379336,108.213303,-72.105415,-8.074991,107.156296,-65.485176,-30.645792,109.83226,-47.11515,-64756.804688,0.045217,-0.997339,0.057185,0.191511,-0.047528,-0.980339,0.045306,-0.048443,0.192922,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7552,'2017/02/18 12:02:19:052',29,-11.271654,119.44252,27.554537,0,0,0,42.931568,121.569412,2.918788,23.214844,109.938904,-59.287106,6.082704,108.398628,-72.164452,-8.388362,107.581146,-65.56411,-30.999792,110.602448,-47.203621,-73000.945313,0.039208,-0.997442,0.059761,0.190571,-0.051245,-0.980335,0.039289,-0.052226,0.191999,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7553,'2017/02/18 12:02:19:068',29,-11.271654,119.44252,27.554537,0,0,0,42.931568,121.569412,2.918788,23.214844,109.938904,-59.287106,6.082704,108.398628,-72.164452,-8.388362,107.581146,-65.56411,-30.999792,110.602448,-47.203621,-73000.945313,0.039208,-0.997442,0.059761,0.190571,-0.051245,-0.980335,0.039289,-0.052226,0.191999,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7554,'2017/02/18 12:02:19:085',29,-11.423131,119.644829,27.403864,0,0,0,42.774475,121.552979,2.731411,22.918188,110.195778,-59.493938,5.76298,108.791718,-72.365791,-8.675783,108.0728,-65.761246,-31.368444,111.398804,-47.41716,-80293.335938,0.034125,-0.997773,0.057316,0.18957,-0.049846,-0.980601,0.034188,-0.050789,0.190964,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7555,'2017/02/18 12:02:19:102',29,-11.62382,119.927483,27.234373,0,0,0,42.560616,121.53878,2.50979,22.55139,110.397141,-59.713306,5.359958,109.127838,-72.576027,-9.045863,108.487221,-65.956757,-31.762735,112.077126,-47.610832,-86686.382813,0.028328,-0.998024,0.056087,0.18835,-0.049775,-0.98084,0.028376,-0.050704,0.189719,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7556,'2017/02/18 12:02:19:118',29,-11.794984,120.222496,27.098217,0,0,0,42.371799,121.494324,2.307611,22.179628,110.600822,-59.911087,4.93769,109.472778,-72.762276,-9.444781,108.936424,-66.128967,-32.156815,112.758842,-47.763866,-92386.09375,0.021868,-0.998249,0.054959,0.186833,-0.049924,-0.981122,0.021903,-0.05084,0.188175,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7557,'2017/02/18 12:02:19:135',29,-12.006581,120.540199,26.962545,0,0,0,42.155132,121.357819,2.11027,21.773994,110.764603,-60.098637,4.489923,109.765572,-72.935631,-9.880358,109.385971,-66.299103,-32.611073,113.473564,-47.922733,-98806.0625,0.014699,-0.998413,0.054356,0.185434,-0.050697,-0.981348,0.014721,-0.051615,0.186756,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7558,'2017/02/18 12:02:19:152',29,-12.189165,120.804314,26.849125,0,0,0,41.955708,121.213722,1.939229,21.424932,110.894157,-60.256119,4.094078,109.997345,-73.081161,-10.284112,109.724098,-66.441582,-32.970207,114.004066,-48.041477,-103528.492188,0.00869,-0.998502,0.054029,0.184225,-0.051508,-0.981534,0.008702,-0.052429,0.185533,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7559,'2017/02/18 12:02:19:168',29,-12.354114,121.049973,26.738518,0,0,0,41.788616,121.061058,1.798147,21.129826,110.975487,-60.390675,3.763288,110.184364,-73.212936,-10.59142,109.957306,-66.5606,-33.245804,114.406998,-48.152042,-107694.398438,0.003306,-0.998525,0.054193,0.183463,-0.052668,-0.981615,0.003311,-0.053603,0.184768,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7560,'2017/02/18 12:02:19:185',29,-12.47918,121.253387,26.648376,0,0,0,41.680172,120.848145,1.693343,20.908699,111.008751,-60.489677,3.518434,110.329285,-73.316475,-10.833056,110.140404,-66.659683,-33.432262,114.709,-48.241173,-110614.40625,-0.001279,-0.998513,0.054505,0.183032,-0.053818,-0.981633,-0.001281,-0.054771,0.18434,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7561,'2017/02/18 12:02:19:202',29,-12.588468,121.474777,26.532587,0,0,0,41.573521,120.680626,1.577831,20.751614,110.979767,-60.590401,3.320023,110.411194,-73.432777,-11.057622,110.298454,-66.787308,-33.584774,114.95575,-48.357784,-112742.773438,-0.00567,-0.998432,0.055692,0.182916,-0.055789,-0.981544,-0.005679,-0.056777,0.184242,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7562,'2017/02/18 12:02:19:219',29,-12.65422,121.639168,26.473854,0,0,0,41.508156,120.625374,1.499433,20.609001,110.994904,-60.65871,3.147082,110.496704,-73.499802,-11.290648,110.447609,-66.864151,-33.761204,115.249557,-48.423843,-116227.742188,-0.009089,-0.998385,0.056074,0.18233,-0.056791,-0.981596,-0.009104,-0.057792,0.183655,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7563,'2017/02/18 12:02:19:235',29,-12.732179,121.785713,26.431864,0,0,0,41.418877,120.571373,1.431057,20.44673,111.027802,-60.717072,2.962354,110.599808,-73.553436,-11.538901,110.622704,-66.930466,-33.929005,115.509048,-48.464817,-118864,-0.012474,-0.998349,0.056064,0.18167,-0.057398,-0.981683,-0.012493,-0.058402,0.182989,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7564,'2017/02/18 12:02:19:253',29,-12.819,121.951271,26.38674,0,0,0,41.331688,120.529938,1.379463,20.304613,111.076843,-60.76754,2.807666,110.714455,-73.602943,-11.735732,110.825348,-66.995285,-34.070995,115.765251,-48.511993,-122284.765625,-0.015984,-0.998299,0.05606,0.181323,-0.058031,-0.98171,-0.01601,-0.059044,0.182643,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
7565,'2017/02/18 12:02:19:269',29,-12.888115,122.083061,26.350821,0,0,0,41.257217,120.511436,1.33749,20.18527,111.119995,-60.809074,2.679672,110.806808,-73.643097,-11.89936,111.037666,-67.05851,-34.182159,115.982674,-48.550766,-125305.257813,-0.018777,-0.998251,0.056056,0.181044,-0.058534,-0.981732,-0.018808,-0.059552,0.182364,33.980522,92.221527,132.075195,0,0,0,-35.026001,62.001629,144.90657,-26.230482,45.762829,85.837944,-12.613616,32.246635,78.35511,7.243649,31.24922,78.77787,33.599693,36.889755,83.762428,2093.095215,-0.212753,-0.92385,0.318177,-0.4072,-0.212177,-0.888352,-0.226343,-0.234451,-0.429799,?,?,2
